,Incident Year,Incident Month,Incident Day,Operator ID,Operator,Aircraft,Airport ID,Airport,State,Flight Phase,Visibility,Height,Speed,Distance,Species ID,Species Name,Species Quantity,Flight Impact,incident_date,Birdstrikes_N,name,elevation_ft,municipality,coordinates,long,lat,zipcode
5212,2010,11,9,SWA,SOUTHWEST AIRLINES,B-737-500,KHOU,WILLIAM P HOBBY ARPT,TX,APPROACH,DAY,125.0,135.0,1.0,Y,PERCHING BIRDS,1,NONE,2010-11-09,210,William P Hobby Airport,46.0,Houston,"-95.27890015, 29.64539909",-95.27890015, 29.64539909,77061
12397,2010,11,9,ASA,ALASKA AIRLINES,B-737-400,PAKT,KETCHIKAN INTL ARPT,AK,APPROACH,NIGHT,1500.0,150.0,5.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,2010-11-09,5,Ketchikan International Airport,89.0,Ketchikan,"-131.7140045, 55.35559845",-131.7140045, 55.35559845,99901
4688,2010,11,9,AWE,US AIRWAYS,A-320,KCLT,CHARLOTTE/DOUGLAS INTL ARPT,NC,CLIMB,NIGHT,7000.0,250.0,10.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-11-09,133,Charlotte Douglas International Airport,748.0,Charlotte,"-80.94309997558594, 35.2140007019043",-80.94309997558594, 35.2140007019043,28208
5547,2010,11,9,COA,CONTINENTAL AIRLINES,B-737-500,KEWR,NEWARK LIBERTY INTL ARPT,NJ,DESCENT,NIGHT,3000.0,180.0,20.0,Z6007,AMERICAN ROBIN,1,NONE,2010-11-09,170,Newark Liberty International Airport,18.0,Newark,"-74.168701171875, 40.692501068115234",-74.168701171875, 40.692501068115234,7114
383,2010,11,10,SWA,SOUTHWEST AIRLINES,B-737-300,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,MD,APPROACH,NIGHT,2000.0,210.0,10.0,UNKB,UNKNOWN BIRD,1,NONE,2010-11-10,233,Baltimore/Washington International Thurgood Marshall Airport,146.0,Baltimore,"-76.668297, 39.1754",-76.668297, 39.1754,21240
722,2010,11,10,FFT,FRONTIER AIRLINES,A-319,KSMF,SACRAMENTO INTL,CA,TAKEOFF RUN,DAY,0.0,110.0,0.0,K3302,RED-TAILED HAWK,2-10,NONE,2010-11-10,347,Sacramento International Airport,27.0,Sacramento,"-121.59100341796875, 38.69540023803711",-121.59100341796875, 38.69540023803711,95837
6880,2010,11,10,FFT,FRONTIER AIRLINES,A-319,KLAX,LOS ANGELES INTL,CA,LANDING ROLL,DAY,0.0,100.0,0.0,J2106,GREEN-WINGED TEAL,1,NONE,2010-11-10,128,Los Angeles International Airport,125.0,Los Angeles,"-118.407997, 33.942501",-118.407997, 33.942501,90045
5548,2010,11,10,COA,CONTINENTAL AIRLINES,B-737-800,KEWR,NEWARK LIBERTY INTL ARPT,NJ,DESCENT,NIGHT,4000.0,180.0,30.0,ZX304,FOX SPARROW,1,NONE,2010-11-10,170,Newark Liberty International Airport,18.0,Newark,"-74.168701171875, 40.692501068115234",-74.168701171875, 40.692501068115234,7114
10242,2010,11,10,BUS,BUSINESS,CL-600,KHPN,WESTCHESTER COUNTY ARPT,NY,LANDING ROLL,DAY,0.0,110.0,0.0,K5114,AMERICAN KESTREL,1,NONE,2010-11-10,42,Westchester County Airport,439.0,White Plains,"-73.70760345458984, 41.06700134277344",-73.70760345458984, 41.06700134277344,10604
3053,2010,11,10,DAL,DELTA AIR LINES,A-320,KLGA,LA GUARDIA ARPT,NY,APPROACH,NIGHT,5.0,140.0,0.0,YH004,HORNED LARK,2-10,OTHER,2010-11-10,151,La Guardia Airport,21.0,New York,"-73.872597, 40.777199",-73.872597, 40.777199,11371
723,2010,11,11,SWA,SOUTHWEST AIRLINES,B-737-300,KSMF,SACRAMENTO INTL,CA,APPROACH,DAY,400.0,131.0,2.0,K3302,RED-TAILED HAWK,1,NONE,2010-11-11,347,Sacramento International Airport,27.0,Sacramento,"-121.59100341796875, 38.69540023803711",-121.59100341796875, 38.69540023803711,95837
1281,2010,11,11,JBU,JETBLUE AIRWAYS,A-320,KRSW,SOUTHWEST FLORIDA INTL ARPT,FL,TAKEOFF RUN,DAY,0.0,65.0,0.0,YI010,TREE SWALLOW,1,NONE,2010-11-11,181,Southwest Florida International Airport,30.0,Fort Myers,"-81.75520324707031, 26.53619956970215",-81.75520324707031, 26.53619956970215,33913
5549,2010,11,11,COA,CONTINENTAL AIRLINES,B-737-800,KEWR,NEWARK LIBERTY INTL ARPT,NJ,APPROACH,NIGHT,3000.0,180.0,20.0,ZX004,DARK-EYED JUNCO,1,NONE,2010-11-11,170,Newark Liberty International Airport,18.0,Newark,"-74.168701171875, 40.692501068115234",-74.168701171875, 40.692501068115234,7114
384,2010,11,11,SWA,SOUTHWEST AIRLINES,B-737-500,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,MD,DESCENT,NIGHT,5500.0,250.0,25.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-11-11,233,Baltimore/Washington International Thurgood Marshall Airport,146.0,Baltimore,"-76.668297, 39.1754",-76.668297, 39.1754,21240
5777,2010,11,11,AAY,ALLEGIANT AIR,MD-83,KABE,LEHIGH VALLEY INTL,PA,LANDING ROLL,DAY,0.0,100.0,0.0,YH004,HORNED LARK,1,NONE,2010-11-11,18,Lehigh Valley International Airport,393.0,Allentown,"-75.44080352783203, 40.652099609375",-75.44080352783203, 40.652099609375,18109
8347,2010,11,11,AWE,US AIRWAYS,A-320,KPHL,PHILADELPHIA INTL,PA,CLIMB,DAY,1500.0,200.0,3.0,J2204,CANADA GOOSE,2-10,PRECAUTIONARY LANDING,2010-11-11,375,Philadelphia International Airport,36.0,Philadelphia,"-75.24109649658203, 39.87189865112305",-75.24109649658203, 39.87189865112305,19113
7497,2010,11,12,GJS,GOJET AIRLINES,CRJ700,KMHT,MANCHESTER AIRPORT,NH,APPROACH,DAY,50.0,130.0,0.0,ZX3,SPARROW,2-10,NONE,2010-11-12,25,Manchester-Boston Regional Airport,266.0,Manchester,"-71.435699, 42.932598",-71.435699, 42.932598,3103
3965,2010,11,12,SWA,SOUTHWEST AIRLINES,B-737-300,KDAL,DALLAS LOVE FIELD ARPT,TX,TAKEOFF RUN,DAY,0.0,135.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-11-12,171,Dallas Love Field,487.0,Dallas,"-96.851799, 32.847099",-96.851799, 32.847099,75235
4989,2010,11,12,BUS,BUSINESS,DA-2000,KMIA,MIAMI INTL,FL,LANDING ROLL,DAY,0.0,80.0,0.0,K5114,AMERICAN KESTREL,1,NONE,2010-11-12,154,Miami International Airport,8.0,Miami,"-80.29060363769531, 25.79319953918457",-80.29060363769531, 25.79319953918457,33142
2474,2010,11,12,AAL,AMERICAN AIRLINES,MD-83,KDFW,DALLAS/FORT WORTH INTL ARPT,TX,LANDING ROLL,NIGHT,0.0,120.0,0.0,O2205,MOURNING DOVE,1,NONE,2010-11-12,434,Dallas Fort Worth International Airport,607.0,Dallas-Fort Worth,"-97.038002, 32.896801",-97.038002, 32.896801,76051
12406,2010,11,12,KAP,CAPE AIR,C-402,KMVY,MARTHAS VINEYARD,MA,TAKEOFF RUN,DAY,0.0,70.0,0.0,UNKBS,UNKNOWN SMALL BIRD,2-10,ABORTED TAKEOFF,2010-11-12,8,Martha's Vineyard Airport,67.0,Martha's Vineyard,"-70.6143035889, 41.3931007385",-70.6143035889, 41.3931007385,2575
724,2010,11,13,SWA,SOUTHWEST AIRLINES,B-737-700,KSMF,SACRAMENTO INTL,CA,APPROACH,NIGHT,1200.0,140.0,4.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,2010-11-13,347,Sacramento International Airport,27.0,Sacramento,"-121.59100341796875, 38.69540023803711",-121.59100341796875, 38.69540023803711,95837
11944,2010,11,13,AWE,US AIRWAYS,B-737-400,KPBI,PALM BEACH INTL,FL,APPROACH,DAY,50.0,140.0,0.0,NE1,GULL,1,NONE,2010-11-13,28,Palm Beach International Airport,19.0,West Palm Beach,"-80.09559631347656, 26.68320083618164",-80.09559631347656, 26.68320083618164,33406
1713,2010,11,13,HAL,HAWAIIAN AIR,B-717-200,PHLI,LIHUE ARPT,HI,LANDING ROLL,DAY,0.0,120.0,0.0,O2211,SPOTTED DOVE,1,NONE,2010-11-13,72,Lihue Airport,153.0,Lihue,"-159.33900451660156, 21.97599983215332",-159.33900451660156, 21.97599983215332,96766
10786,2010,11,13,UCA,COMMUTAIR,DHC8 DASH 8,KCLE,CLEVELAND-HOPKINS INTL ARPT,OH,LANDING ROLL,DAY,0.0,50.0,0.0,K3302,RED-TAILED HAWK,1,NONE,2010-11-13,124,Cleveland Hopkins International Airport,791.0,Cleveland,"-81.8498001099, 41.4117012024",-81.8498001099, 41.4117012024,44135
45,2010,11,14,AWE,US AIRWAYS,B-737-400,KMCO,ORLANDO INTL,FL,TAKEOFF RUN,DAY,0.0,138.0,0.0,YL001,EUROPEAN STARLING,2-10,NONE,2010-11-14,214,Orlando International Airport,96.0,Orlando,"-81.30899810791016, 28.429399490356445",-81.30899810791016, 28.429399490356445,32827
4689,2010,11,15,ASH,MESA AIRLINES,CRJ900,KCLT,CHARLOTTE/DOUGLAS INTL ARPT,NC,LANDING ROLL,DAY,0.0,110.0,0.0,ZX3,SPARROW,2-10,NONE,2010-11-15,133,Charlotte Douglas International Airport,748.0,Charlotte,"-80.94309997558594, 35.2140007019043",-80.94309997558594, 35.2140007019043,28208
7888,2010,11,15,SWA,SOUTHWEST AIRLINES,B-737-700,KBOS,GENERAL EDWARD LAWRENCE LOGAN INTL ARPT,MA,CLIMB,DAY,50.0,170.0,0.0,ZX202,SNOW BUNTING,11-100,NONE,2010-11-15,145,General Edward Lawrence Logan International Airport,20.0,Boston,"-71.00520325, 42.36429977",-71.00520325, 42.36429977,2128
9744,2010,11,15,CPZ,COMPASS AIRLINES,EMB-170,KMSP,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN ARPT,MN,CLIMB,DAY,4000.0,250.0,10.0,J2202,SNOW GOOSE,2-10,PRECAUTIONARY LANDING,2010-11-15,131,Minneapolis-St Paul International/Wold-Chamberlain Airport,841.0,Minneapolis,"-93.221802, 44.882",-93.221802, 44.882,55450
2475,2010,11,15,AAL,AMERICAN AIRLINES,B-757-200,KDFW,DALLAS/FORT WORTH INTL ARPT,TX,LANDING ROLL,NIGHT,0.0,120.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-11-15,434,Dallas Fort Worth International Airport,607.0,Dallas-Fort Worth,"-97.038002, 32.896801",-97.038002, 32.896801,76051
243,2010,11,15,SWA,SOUTHWEST AIRLINES,B-737-700,KSLC,SALT LAKE CITY INTL,UT,DESCENT,NIGHT,8000.0,170.0,20.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-11-15,123,Salt Lake City International Airport,4227.0,Salt Lake City,"-111.97799682617188, 40.78839874267578",-111.97799682617188, 40.78839874267578,84116
7889,2010,11,15,SWA,SOUTHWEST AIRLINES,B-737-200,KBOS,GENERAL EDWARD LAWRENCE LOGAN INTL ARPT,MA,LANDING ROLL,DAY,0.0,90.0,0.0,YH004,HORNED LARK,2-10,NONE,2010-11-15,145,General Edward Lawrence Logan International Airport,20.0,Boston,"-71.00520325, 42.36429977",-71.00520325, 42.36429977,2128
12414,2010,11,16,SKW,SKYWEST AIRLINES,CRJ100/200,KGPI,GLACIER PARK INTL,MT,APPROACH,DAY,75.0,160.0,0.0,NE1,GULL,1,NONE,2010-11-16,1,Glacier Park International Airport,2977.0,Kalispell,"-114.25599670410156, 48.31050109863281",-114.25599670410156, 48.31050109863281,59901
10364,2010,11,16,SWA,SOUTHWEST AIRLINES,B-737-300,KMSY,LOUIE ARMSTRONG NEW ORLEANS INTL ARPT,LA,APPROACH,DAY,1900.0,190.0,5.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,2010-11-16,104,Louis Armstrong New Orleans International Airport,4.0,New Orleans,"-90.25800323486328, 29.99340057373047",-90.25800323486328, 29.99340057373047,70062
244,2010,11,16,SKW,SKYWEST AIRLINES,CRJ100/200,KSLC,SALT LAKE CITY INTL,UT,APPROACH,NIGHT,1000.0,138.0,2.0,J2103,AMERICAN WIGEON,2-10,NONE,2010-11-16,123,Salt Lake City International Airport,4227.0,Salt Lake City,"-111.97799682617188, 40.78839874267578",-111.97799682617188, 40.78839874267578,84116
12415,2010,11,16,BUS,BUSINESS,IAI GALAXY,KBFM,MOBILE DOWNTOWN ARPT,AL,CLIMB,DAY,50.0,120.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-11-16,10,Mobile Downtown Airport,26.0,Mobile,"-88.06809997559999, 30.626800537100003",-88.06809997559999, 30.626800537100003,36615
2894,2010,11,16,BUS,BUSINESS,CHALLENGER 300,KSTL,LAMBERT-ST LOUIS INTL,MO,APPROACH,NIGHT,5000.0,250.0,15.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,2010-11-16,168,St Louis Lambert International Airport,618.0,St Louis,"-90.370003, 38.748697",-90.370003, 38.748697,63134
4385,2010,11,16,SWA,SOUTHWEST AIRLINES,B-737-700,KDEN,DENVER INTL AIRPORT,CO,APPROACH,DAY,200.0,130.0,1.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-11-16,322,Denver International Airport,5431.0,Denver,"-104.672996521, 39.861698150635",-104.672996521, 39.861698150635,80249
1012,2010,11,16,JBU,JETBLUE AIRWAYS,EMB-190,KJFK,JOHN F KENNEDY INTL,NY,APPROACH,DAY,50.0,135.0,0.0,ZX3,SPARROW,2-10,NONE,2010-11-16,159,John F Kennedy International Airport,13.0,New York,"-73.7789, 40.639801",-73.7789, 40.639801,11430
3966,2010,11,17,SWA,SOUTHWEST AIRLINES,B-737-700,KDAL,DALLAS LOVE FIELD ARPT,TX,APPROACH,NIGHT,5000.0,210.0,6.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-11-17,171,Dallas Love Field,487.0,Dallas,"-96.851799, 32.847099",-96.851799, 32.847099,75235
10648,2010,11,17,SWA,SOUTHWEST AIRLINES,B-737-700,KSNA,JOHN WAYNE-ORANGE COUNTY ARPT,CA,CLIMB,DAY,5000.0,250.0,15.0,J2134,GADWALL,2-10,NONE,2010-11-17,46,John Wayne Airport-Orange County Airport,56.0,Santa Ana,"-117.8679962, 33.67570114",-117.8679962, 33.67570114,92626
2476,2010,11,17,UNK,UNKNOWN,UNKNOWN,KDFW,DALLAS/FORT WORTH INTL ARPT,TX,LANDING ROLL,NIGHT,0.0,60.0,0.0,O2205,MOURNING DOVE,1,NONE,2010-11-17,434,Dallas Fort Worth International Airport,607.0,Dallas-Fort Worth,"-97.038002, 32.896801",-97.038002, 32.896801,76051
9466,2010,11,17,EGF,AMERICAN EAGLE AIRLINES,EMB-145,KAMA,RICK HUSBAND AMARILLO INTL,TX,LANDING ROLL,NIGHT,0.0,120.0,0.0,1F11,COYOTE,1,NONE,2010-11-17,12,Rick Husband Amarillo International Airport,3607.0,Amarillo,"-101.706001, 35.219398",-101.706001, 35.219398,79111
11503,2010,11,17,BUS,BUSINESS,DIAMOND 42,KDAB,DAYTONA BEACH INTL,FL,LANDING ROLL,NIGHT,0.0,90.0,0.0,1B1,ARMADILLO,1,NONE,2010-11-17,47,Daytona Beach International Airport,34.0,Daytona Beach,"-81.058098, 29.179899",-81.058098, 29.179899,32114
7796,2010,11,17,SWA,SOUTHWEST AIRLINES,B-737-500,KTPA,TAMPA INTL,FL,TAKEOFF RUN,NIGHT,0.0,150.0,0.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,2010-11-17,86,Tampa International Airport,26.0,Tampa,"-82.533203125, 27.975500106811523",-82.533203125, 27.975500106811523,33607
4386,2010,11,17,SWA,SOUTHWEST AIRLINES,B-737-700,KDEN,DENVER INTL AIRPORT,CO,CLIMB,DAY,200.0,156.0,1.0,UNKBS,UNKNOWN SMALL BIRD,2-10,NONE,2010-11-17,322,Denver International Airport,5431.0,Denver,"-104.672996521, 39.861698150635",-104.672996521, 39.861698150635,80249
5817,2010,11,17,SWA,SOUTHWEST AIRLINES,B-737-700,KBNA,NASHVILLE INTL,TN,CLIMB,DAY,800.0,180.0,1.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,2010-11-17,272,Nashville International Airport,599.0,Nashville,"-86.6781997680664, 36.1245002746582",-86.6781997680664, 36.1245002746582,37214
7559,2010,11,18,EGF,AMERICAN EAGLE AIRLINES,EMB-135,KORD,CHICAGO O'HARE INTL ARPT,IL,APPROACH,NIGHT,7000.0,210.0,3.0,UNKBL,UNKNOWN LARGE BIRD,1,NONE,2010-11-18,167,Chicago O'Hare International Airport,672.0,Chicago,"-87.9048, 41.9786",-87.9048, 41.9786,60018
9745,2010,11,18,SKW,SKYWEST AIRLINES,CRJ100/200,KMSP,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN ARPT,MN,CLIMB,DAY,20.0,150.0,0.0,J2204,CANADA GOOSE,1,PRECAUTIONARY LANDING,2010-11-18,131,Minneapolis-St Paul International/Wold-Chamberlain Airport,841.0,Minneapolis,"-93.221802, 44.882",-93.221802, 44.882,55450
1797,2010,11,18,BAW,BRITISH AIRWAYS,B-747-400,KSFO,SAN FRANCISCO INTL ARPT,CA,LANDING ROLL,NIGHT,0.0,100.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-11-18,155,San Francisco International Airport,13.0,San Francisco,"-122.375, 37.61899948120117",-122.375, 37.61899948120117,94128
7890,2010,11,18,JBU,JETBLUE AIRWAYS,EMB-190,KBOS,GENERAL EDWARD LAWRENCE LOGAN INTL ARPT,MA,TAKEOFF RUN,DAY,0.0,140.0,0.0,ZX202,SNOW BUNTING,2-10,NONE,2010-11-18,145,General Edward Lawrence Logan International Airport,20.0,Boston,"-71.00520325, 42.36429977",-71.00520325, 42.36429977,2128
12425,2010,11,19,MES,MESABA AIRLINES,SAAB-340,KFOD,FORT DODGE REGIONAL,IA,DESCENT,NIGHT,5000.0,200.0,16.0,UNKBL,UNKNOWN LARGE BIRD,2-10,NONE,2010-11-19,2,Fort Dodge Regional Airport,1156.0,Fort Dodge,"-94.19259644, 42.55149841",-94.19259644, 42.55149841,50501
9519,2010,11,19,BUS,BUSINESS,MU2,KIXD,NEW CENTURY AIRCENTER ARPT,KS,DESCENT,NIGHT,2000.0,220.0,5.0,J2202,SNOW GOOSE,2-10,NONE,2010-11-19,3,New Century Aircenter Airport,1087.0,Olathe,"-94.890296936, 38.8308982849",-94.890296936, 38.8308982849,66031
9746,2010,11,19,DAL,DELTA AIR LINES,A-320,KMSP,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN ARPT,MN,CLIMB,NIGHT,1500.0,160.0,1.0,J2109,MALLARD,2-10,PRECAUTIONARY LANDING,2010-11-19,131,Minneapolis-St Paul International/Wold-Chamberlain Airport,841.0,Minneapolis,"-93.221802, 44.882",-93.221802, 44.882,55450
12427,2010,11,20,BUS,BUSINESS,RKWLTRBO 690,KHIO,PORTLAND-HILLSBORO ARPT,OR,APPROACH,DAY,2.0,90.0,0.0,NE1,GULL,2-10,NONE,2010-11-20,7,Portland Hillsboro Airport,208.0,Portland,"-122.949997, 45.540401",-122.949997, 45.540401,97124
12434,2010,11,21,GLA,GREAT LAKES AIRLINES,BE-1900,KVEL,VERNAL ARPT,UT,APPROACH,NIGHT,10.0,120.0,0.0,UNKB,UNKNOWN BIRD,1,NONE,2010-11-21,2,Vernal Regional Airport,5278.0,Vernal,"-109.5100021, 40.4408989",-109.5100021, 40.4408989,84078
8023,2010,11,21,JBU,JETBLUE AIRWAYS,EMB-190,KPIT,PITTSBURGH INTL ARPT,PA,CLIMB,DAY,50.0,150.0,0.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,2010-11-21,97,Pittsburgh International Airport,1203.0,Pittsburgh,"-80.23290253, 40.49150085",-80.23290253, 40.49150085,15108
11701,2010,11,21,AWI,AIR WISCONSIN AIRLINES,CRJ100/200,KCAE,COLUMBIA METRO,SC,APPROACH,DAY,50.0,120.0,0.0,N5111,KILLDEER,2-10,NONE,2010-11-21,18,Columbia Metropolitan Airport,236.0,Columbia,"-81.11949920654297, 33.93880081176758",-81.11949920654297, 33.93880081176758,29170
7560,2010,11,22,AAL,AMERICAN AIRLINES,B-737-800,KORD,CHICAGO O'HARE INTL ARPT,IL,TAKEOFF RUN,DAY,0.0,110.0,0.0,K3302,RED-TAILED HAWK,1,NONE,2010-11-22,167,Chicago O'Hare International Airport,672.0,Chicago,"-87.9048, 41.9786",-87.9048, 41.9786,60018
7274,2010,11,22,SWA,SOUTHWEST AIRLINES,B-737-300,KOKC,WILL ROGERS WORLD ARPT,OK,LANDING ROLL,DAY,0.0,80.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-11-22,53,Will Rogers World Airport,1295.0,Oklahoma City,"-97.60070037841797, 35.39310073852539",-97.60070037841797, 35.39310073852539,73159
2342,2010,11,22,SWA,SOUTHWEST AIRLINES,B-737-300,KBDL,BRADLEY INTL,CT,LANDING ROLL,NIGHT,0.0,120.0,0.0,UNKBS,UNKNOWN SMALL BIRD,2-10,NONE,2010-11-22,108,Bradley International Airport,173.0,Hartford,"-72.68319702149999, 41.9388999939",-72.68319702149999, 41.9388999939,6096
7249,2010,11,22,USCG,US COAST GUARD,LOCKHEED C-130,KMCC,MC CLELLAN AIRFIELD,CA,LANDING ROLL,DAY,0.0,113.0,0.0,UNKB,UNKNOWN BIRD,1,OTHER,2010-11-22,17,Mc Clellan Airfield,77.0,Sacramento,"-121.401001, 38.66759872",-121.401001, 38.66759872,95652
6096,2010,11,23,BUS,BUSINESS,CHAMP 8KCAB,KTIX,SPACE COAST REGIONAL,FL,TAKEOFF RUN,DAY,0.0,70.0,0.0,L6001,WILD TURKEY,1,NONE,2010-11-23,7,Space Coast Regional Airport,34.0,Titusville,"-80.799201965332, 28.514799118042",-80.799201965332, 28.514799118042,32780
46,2010,11,23,AWE,US AIRWAYS,B-767-200,KMCO,ORLANDO INTL,FL,APPROACH,DUSK,20.0,140.0,0.0,UNKB,UNKNOWN BIRD,1,NONE,2010-11-23,214,Orlando International Airport,96.0,Orlando,"-81.30899810791016, 28.429399490356445",-81.30899810791016, 28.429399490356445,32827
8348,2010,11,23,BUS,BUSINESS,LEARJET-45,KPHL,PHILADELPHIA INTL,PA,APPROACH,DUSK,800.0,135.0,4.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,2010-11-23,375,Philadelphia International Airport,36.0,Philadelphia,"-75.24109649658203, 39.87189865112305",-75.24109649658203, 39.87189865112305,19113
6881,2010,11,23,QFA,QANTAS,B-747-400,KLAX,LOS ANGELES INTL,CA,APPROACH,DAY,50.0,120.0,0.0,ZX3,SPARROW,2-10,NONE,2010-11-23,128,Los Angeles International Airport,125.0,Los Angeles,"-118.407997, 33.942501",-118.407997, 33.942501,90045
6882,2010,11,23,ACA,AIR CANADA,EMB-190,KLAX,LOS ANGELES INTL,CA,TAKEOFF RUN,DAY,0.0,130.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-11-23,128,Los Angeles International Airport,125.0,Los Angeles,"-118.407997, 33.942501",-118.407997, 33.942501,90045
6336,2010,11,23,UPS,UPS AIRLINES,MD-11,KSDF,LOUISVILLE INTL ARPT-STANDIFORD FIELD,KY,DESCENT,NIGHT,5200.0,250.0,20.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-11-23,444,Louisville Muhammad Ali International Airport,501.0,Louisville,"-85.736, 38.1744",-85.736, 38.1744,40213
12436,2010,11,24,BUS,BUSINESS,C-560,KLBE,ARNOLD PALMER REGIONAL,PA,LANDING ROLL,DAY,0.0,80.0,0.0,UNKBS,UNKNOWN SMALL BIRD,2-10,NONE,2010-11-24,3,Arnold Palmer Regional Airport,1199.0,Latrobe,"-79.40480042, 40.27590179",-79.40480042, 40.27590179,15650
