Incident Year,Incident Month,Incident Day,Operator ID,Operator,Aircraft,Airport ID,Airport,State,Flight Phase,Visibility,Height,Speed,Distance,Species ID,Species Name,Species Quantity,Flight Impact
2014,11,21,FDX,FEDEX EXPRESS,B-757-200,KAFW,FORT WORTH ALLIANCE,TX,APPROACH,NIGHT,900.0,137.0,3.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2014,11,22,JBU,JETBLUE AIRWAYS,A-320,KOAK,METRO OAKLAND INTL,CA,APPROACH,NIGHT,50.0,120.0,0.0,UNKBS,UNKNOWN SMALL BIRD,2-10,NONE
2014,11,22,SWA,SOUTHWEST AIRLINES,B-737-700,KSMF,SACRAMENTO INTL,CA,APPROACH,NIGHT,1800.0,210.0,7.0,J2202,SNOW GOOSE,2-10,NONE
2014,11,22,SWA,SOUTHWEST AIRLINES,B-737-700,KDCA,RONALD REAGAN WASHINGTON NATIONAL ARPT,DC,APPROACH,DAY,450.0,138.0,1.0,J2204,CANADA GOOSE,1,NONE
2014,11,23,ENY,ENVOY AIR,EMB-145,KXNA,NW ARKANSAS REGIONAL,AR,CLIMB,DAY,10.0,130.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2014,11,23,BUS,BUSINESS,HAWKER 800,KPHF,NEWPORT NEWS/WILLIAMSBURG INTL,VA,APPROACH,DAY,500.0,135.0,1.0,UNKBS,UNKNOWN SMALL BIRD,2-10,NONE
2014,11,23,AWE,US AIRWAYS,A-321,KDEN,DENVER INTL AIRPORT,CO,LANDING ROLL,DAY,0.0,120.0,0.0,O2111,ROCK PIGEON,2-10,NONE
2014,11,24,FDX,FEDEX EXPRESS,MD-11,KMEM,MEMPHIS INTL,TN,APPROACH,NIGHT,1000.0,140.0,4.0,UNKB,UNKNOWN BIRD,1,NONE
2014,11,24,AAL,AMERICAN AIRLINES,MD-83,KORF,NORFOLK INTL,VA,CLIMB,DAY,50.0,180.0,0.0,NE1,GULL,1,NONE
2014,11,25,BUS,BUSINESS,DA-2000,KMKY,MARCO ISLAND ARPT,FL,TAKEOFF RUN,DAY,0.0,100.0,0.0,UNKBL,UNKNOWN LARGE BIRD,1,NONE
2014,11,25,ASA,ALASKA AIRLINES,B-737-800,KSJC,NORMAN Y. MINETA SAN JOSE INTL ARPT,CA,APPROACH,DAY,20.0,130.0,0.0,O2205,MOURNING DOVE,2-10,NONE
2014,11,25,AWE,US AIRWAYS,A-321,KDEN,DENVER INTL AIRPORT,CO,CLIMB,DAY,30.0,160.0,0.0,O2111,ROCK PIGEON,2-10,NONE
2014,11,25,UPS,UPS AIRLINES,B-767-300,KSDF,LOUISVILLE INTL ARPT-STANDIFORD FIELD,KY,APPROACH,NIGHT,2500.0,180.0,8.0,UNKB,UNKNOWN BIRD,1,NONE
2014,11,25,SWA,SOUTHWEST AIRLINES,B-737-800,KTPA,TAMPA INTL,FL,TAKEOFF RUN,NIGHT,0.0,115.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2014,11,25,UPS,UPS AIRLINES,B-767-300,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,MD,CLIMB,NIGHT,4100.0,250.0,6.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2014,11,25,SWA,SOUTHWEST AIRLINES,B-737-700,KBNA,NASHVILLE INTL,TN,LANDING ROLL,DAY,0.0,134.0,0.0,ZX3,SPARROW,1,NONE
2014,11,26,UPS,UPS AIRLINES,A-300,KSDF,LOUISVILLE INTL ARPT-STANDIFORD FIELD,KY,APPROACH,NIGHT,7500.0,250.0,30.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2014,11,26,SWA,SOUTHWEST AIRLINES,B-737-700,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,GA,APPROACH,DAY,300.0,135.0,1.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2014,11,26,BUS,BUSINESS,GULFSTREAM V,KHEF,MANASSAS REGNL ARPT/HARRY P. DAVIS FIELD,VA,LANDING ROLL,DAY,0.0,124.0,0.0,NE104,RING-BILLED GULL,2-10,NONE
2014,11,26,AAL,AMERICAN AIRLINES,MD-82,KMFE,MC ALLEN MILLER INTL,TX,CLIMB,DAY,1000.0,180.0,0.200000003,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2014,11,27,JBU,JETBLUE AIRWAYS,A-320,KBOS,GENERAL EDWARD LAWRENCE LOGAN INTL ARPT,MA,LANDING ROLL,DAY,0.0,120.0,0.0,YH004,HORNED LARK,1,NONE
2014,11,27,JIA,PSA AIRLINES,CRJ100/200,KAVP,WILKES-BARRE/SCRANTON INTL,PA,APPROACH,DAY,50.0,130.0,0.0,O2205,MOURNING DOVE,1,NONE
2014,11,27,SWA,SOUTHWEST AIRLINES,B-737-700,KMCI,KANSAS CITY INTL,MO,TAKEOFF RUN,DAY,0.0,100.0,0.0,K3302,RED-TAILED HAWK,1,NONE
2014,11,27,SWA,SOUTHWEST AIRLINES,B-737-300,KSAN,SAN DIEGO INTL,CA,APPROACH,DAY,200.0,135.0,0.5,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2014,11,27,WJA,WESTJET,B-737-800,KLGA,LA GUARDIA ARPT,NY,APPROACH,DAY,1700.0,160.0,6.5,ZX017,AMERICAN GOLDFINCH,1,NONE
2014,11,28,JBU,JETBLUE AIRWAYS,A-320,KRSW,SOUTHWEST FLORIDA INTL ARPT,FL,APPROACH,DAY,50.0,140.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2014,11,28,AAL,AMERICAN AIRLINES,MD-83,KMFE,MC ALLEN MILLER INTL,TX,TAKEOFF RUN,DAY,0.0,120.0,0.0,ZX3,SPARROW,1,NONE
2014,11,28,SWA,SOUTHWEST AIRLINES,B-737-700,KSAT,SAN ANTONIO INTL,TX,APPROACH,NIGHT,150.0,140.0,0.200000003,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2014,11,28,BUS,BUSINESS,GULFAERO IV,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,WA,CLIMB,DAY,2000.0,200.0,0.200000003,NE1,GULL,1,NONE
2014,11,29,SWA,SOUTHWEST AIRLINES,B-737-700,KSAN,SAN DIEGO INTL,CA,APPROACH,DAY,400.0,120.0,4.0,K33,HAWK,1,NONE
2014,11,30,DAL,DELTA AIR LINES,B-757-200,KSFO,SAN FRANCISCO INTL ARPT,CA,TAKEOFF RUN,DAY,0.0,80.0,0.0,N6013,DUNLIN,2-10,NONE
2014,11,30,BUS,BUSINESS,HOMEBUILT,KCHD,CHANDLER MUNICIPAL ARPT,AZ,TAKEOFF RUN,DUSK,0.0,50.0,0.0,O22,DOVE,2-10,PRECAUTIONARY LANDING
2014,11,30,BUS,BUSINESS,C-172,KSFB,ORLANDO SANFORD INTL ARPT,FL,LANDING ROLL,DAY,0.0,50.0,0.0,I1301,CATTLE EGRET,1,NONE
2014,11,30,AAL,AMERICAN AIRLINES,MD-82,KMFE,MC ALLEN MILLER INTL,TX,APPROACH,NIGHT,20.0,120.0,0.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2014,11,30,NKS,SPIRIT AIRLINES,A-320,KRSW,SOUTHWEST FLORIDA INTL ARPT,FL,CLIMB,DAY,100.0,160.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2014,12,1,ENY,ENVOY AIR,EMB-145,KABI,ABILENE REGIONAL ARPT,TX,TAKEOFF RUN,DAY,0.0,90.0,0.0,UNKBM,UNKNOWN MEDIUM BIRD,1,ABORTED TAKEOFF
2014,12,1,SWA,SOUTHWEST AIRLINES,B-737-700,KPIT,PITTSBURGH INTL ARPT,PA,APPROACH,DAY,500.0,137.0,1.5,ZX3,SPARROW,1,NONE
2014,12,1,SKW,SKYWEST AIRLINES,EMB-170,KBOS,GENERAL EDWARD LAWRENCE LOGAN INTL ARPT,MA,APPROACH,DAY,500.0,120.0,2.0,YH004,HORNED LARK,1,NONE
2014,12,2,BUS,BUSINESS,C-172,KCHD,CHANDLER MUNICIPAL ARPT,AZ,APPROACH,DAY,10.0,60.0,0.0,O22,DOVE,1,PRECAUTIONARY LANDING
2014,12,2,AAL,AMERICAN AIRLINES,B-737-800,KDFW,DALLAS/FORT WORTH INTL ARPT,TX,APPROACH,DAY,150.0,140.0,0.5,UNKBL,UNKNOWN LARGE BIRD,2-10,NONE
2014,12,2,SWA,SOUTHWEST AIRLINES,B-737-700,KMCO,ORLANDO INTL,FL,LANDING ROLL,DAY,0.0,125.0,0.0,NE104,RING-BILLED GULL,1,NONE
2014,12,2,SWA,SOUTHWEST AIRLINES,B-737-700,KMCO,ORLANDO INTL,FL,TAKEOFF RUN,DAY,0.0,140.0,0.0,O2205,MOURNING DOVE,2-10,NONE
2014,12,2,SWA,SOUTHWEST AIRLINES,B-737-700,KPHX,PHOENIX SKY HARBOR INTL ARPT,AZ,APPROACH,DAY,200.0,150.0,0.5,UNKBS,UNKNOWN SMALL BIRD,2-10,NONE
2014,12,3,DAL,DELTA AIR LINES,B-757-300,KMCO,ORLANDO INTL,FL,LANDING ROLL,DAY,0.0,140.0,0.0,N5111,KILLDEER,2-10,NONE
2014,12,3,ENY,ENVOY AIR,EMB-135,KLEX,BLUE GRASS ARPT,KY,APPROACH,DUSK,4000.0,245.0,25.0,UNKBL,UNKNOWN LARGE BIRD,1,NONE
2014,12,3,BUS,BUSINESS,PA-28,KMLB,MELBOURNE INTL,FL,APPROACH,NIGHT,600.0,90.0,3.0,UNKBL,UNKNOWN LARGE BIRD,1,OTHER
2014,12,3,KAP,CAPE AIR,C-402,KACK,NANTUCKET MEMORIAL,MA,LANDING ROLL,DAY,0.0,90.0,0.0,NE108,GREAT BLACK-BACKED GULL,1,NONE
2014,12,3,AAL,AMERICAN AIRLINES,B-737-800,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,MD,CLIMB,NIGHT,2.0,145.0,0.0,UNKBS,UNKNOWN SMALL BIRD,2-10,NONE
2014,12,3,AAL,AMERICAN AIRLINES,B-737-800,KLGA,LA GUARDIA ARPT,NY,LANDING ROLL,DAY,0.0,120.0,0.0,K5114,AMERICAN KESTREL,1,NONE
2014,12,3,SWA,SOUTHWEST AIRLINES,B-737-700,KDEN,DENVER INTL AIRPORT,CO,CLIMB,DAY,75.0,145.0,0.0,UNKBM,UNKNOWN MEDIUM BIRD,2-10,NONE
2014,12,3,SWA,SOUTHWEST AIRLINES,B-737-700,KAUS,AUSTIN-BERGSTROM INTL,TX,APPROACH,DAY,10.0,135.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2014,12,4,BUS,BUSINESS,C-172,KABE,LEHIGH VALLEY INTL,PA,APPROACH,DAY,150.0,85.0,0.5,J2204,CANADA GOOSE,1,NONE
2014,12,4,SWA,SOUTHWEST AIRLINES,B-737-700,KSMF,SACRAMENTO INTL,CA,APPROACH,DUSK,700.0,130.0,2.20000005,J2104,NORTHERN PINTAIL,2-10,NONE
2014,12,5,SKW,SKYWEST AIRLINES,CRJ700,KSMF,SACRAMENTO INTL,CA,APPROACH,NIGHT,1700.0,150.0,4.0,J2131,NORTHERN SHOVELER,1,NONE
2014,12,5,BUS,BUSINESS,PILATUS PC12,KTEB,TETERBORO AIRPORT,NJ,CLIMB,NIGHT,150.0,120.0,0.0,J2109,MALLARD,1,NONE
2014,12,5,AAL,AMERICAN AIRLINES,B-757-200,KJFK,JOHN F KENNEDY INTL,NY,LANDING ROLL,DAY,0.0,135.0,0.0,YH004,HORNED LARK,11-100,NONE
2014,12,5,AAL,AMERICAN AIRLINES,B-757-200,KJFK,JOHN F KENNEDY INTL,NY,CLIMB,DAY,200.0,160.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2014,12,5,JBU,JETBLUE AIRWAYS,EMB-190,KBOS,GENERAL EDWARD LAWRENCE LOGAN INTL ARPT,MA,APPROACH,DAY,10.0,134.0,0.0,NE101,HERRING GULL,1,NONE
2014,12,5,HAL,HAWAIIAN AIR,B-717-200,PHTO,HILO INTL ARPT,HI,APPROACH,DAY,1000.0,150.0,1.0,J2213,HAWAIIAN GOOSE,2-10,OTHER
2014,12,5,ASQ,EXPRESSJET AIRLINES,CRJ100/200,KCRW,YEAGER ARPT,WV,LANDING ROLL,DAY,0.0,90.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2014,12,5,SWA,SOUTHWEST AIRLINES,B-737-300,KLBB,LUBBOCK PRESTON SMITH INTL ARPT,TX,LANDING ROLL,DAY,0.0,120.0,0.0,YH004,HORNED LARK,1,NONE
2014,12,6,ENY,ENVOY AIR,EMB-135,KLAW,LAWTON-FORT SILL REGIONAL ARPT,OK,CLIMB,DUSK,10.0,135.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2014,12,7,DAL,DELTA AIR LINES,MD-88,KRSW,SOUTHWEST FLORIDA INTL ARPT,FL,CLIMB,DAY,50.0,150.0,0.0,YI010,TREE SWALLOW,1,NONE
2014,12,7,SWA,SOUTHWEST AIRLINES,B-737-800,KOAK,METRO OAKLAND INTL,CA,APPROACH,NIGHT,200.0,145.0,0.5,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2014,12,7,UPS,UPS AIRLINES,A-300,KSDF,LOUISVILLE INTL ARPT-STANDIFORD FIELD,KY,TAKEOFF RUN,DUSK,0.0,110.0,0.0,K33,HAWK,1,NONE
2014,12,8,SWA,SOUTHWEST AIRLINES,B-737-300,KOAK,METRO OAKLAND INTL,CA,APPROACH,DAY,6000.0,210.0,20.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2014,12,9,USCG,US COAST GUARD,LOCKHEED C-130,PHJR,KALAELOA ARPT JOHN RODGERS FIELD,HI,LANDING ROLL,DUSK,0.0,100.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2014,12,9,BUS,BUSINESS,CL-600,KTEB,TETERBORO AIRPORT,NJ,CLIMB,DAY,50.0,130.0,0.0,NE104,RING-BILLED GULL,2-10,PRECAUTIONARY LANDING
2014,12,9,GOV,GOVERNMENT,BE-300 KING,KIAH,GEORGE BUSH INTERCONTINENTAL/ HOUSTON ARPT,TX,CLIMB,NIGHT,50.0,140.0,0.0,R2203,GREAT HORNED OWL,1,PRECAUTIONARY LANDING
2014,12,9,BUS,BUSINESS,GLOBAL EXPRS,KFRG,REPUBLIC AIRPORT,NY,APPROACH,DAY,60.0,118.0,0.0,NE1,GULL,2-10,NONE
2014,12,10,BUS,BUSINESS,C-680,KEUG,MAHLON SWEET FLD,OR,TAKEOFF RUN,DAY,0.0,70.0,0.0,K3302,RED-TAILED HAWK,1,NONE
2014,12,10,SWA,SOUTHWEST AIRLINES,B-737-500,KHRL,VALLEY INTL,TX,LANDING ROLL,DAY,0.0,100.0,0.0,O22,DOVE,2-10,NONE
2014,12,10,FDX,FEDEX EXPRESS,DC-10-30,KLAX,LOS ANGELES INTL,CA,TAKEOFF RUN,NIGHT,0.0,110.0,0.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2014,12,12,SWA,SOUTHWEST AIRLINES,B-737-700,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,MD,APPROACH,NIGHT,3800.0,230.0,20.0,J2204,CANADA GOOSE,2-10,OTHER
2014,12,12,SWA,SOUTHWEST AIRLINES,B-737-700,KSMF,SACRAMENTO INTL,CA,APPROACH,NIGHT,3000.0,210.0,5.0,J2210,GREATER WHITE-FRONTED GOOSE,2-10,OTHER
2014,12,12,SWA,SOUTHWEST AIRLINES,B-737-700,KSJC,NORMAN Y. MINETA SAN JOSE INTL ARPT,CA,APPROACH,NIGHT,2800.0,185.0,10.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2014,12,12,SWA,SOUTHWEST AIRLINES,B-737-700,KRDU,RALEIGH-DURHAM INTL,NC,TAKEOFF RUN,NIGHT,0.0,118.0,0.0,1F11,COYOTE,1,NONE
2014,12,12,SWA,SOUTHWEST AIRLINES,B-737-700,KSJC,NORMAN Y. MINETA SAN JOSE INTL ARPT,CA,CLIMB,NIGHT,5000.0,200.0,4.0,O2110,BAND-TAILED PIGEON,1,NONE
2014,12,13,SKW,SKYWEST AIRLINES,CRJ100/200,KSMF,SACRAMENTO INTL,CA,APPROACH,DAY,1800.0,200.0,4.0,J2104,NORTHERN PINTAIL,1,NONE
2014,12,13,SWA,SOUTHWEST AIRLINES,B-737-700,KOAK,METRO OAKLAND INTL,CA,APPROACH,NIGHT,7000.0,240.0,25.0,UNKBL,UNKNOWN LARGE BIRD,1,NONE
2014,12,13,BUS,BUSINESS,CHALLENGER 300,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,WA,CLIMB,DAY,300.0,165.0,0.0,YL001,EUROPEAN STARLING,1,NONE
2014,12,13,BUS,BUSINESS,HAWKER 800,KAPF,NAPLES MUNICIPAL,FL,APPROACH,DAY,10.0,135.0,0.0,N5111,KILLDEER,2-10,NONE
2014,12,14,AWE,US AIRWAYS,A-321,KLGA,LA GUARDIA ARPT,NY,TAKEOFF RUN,DAY,0.0,60.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2014,12,14,SWA,SOUTHWEST AIRLINES,B-737-700,KBDL,BRADLEY INTL,CT,APPROACH,DAY,100.0,135.0,0.5,UNKBM,UNKNOWN MEDIUM BIRD,2-10,NONE
2014,12,14,JBU,JETBLUE AIRWAYS,EMB-190,KMCO,ORLANDO INTL,FL,CLIMB,DUSK,20.0,130.0,0.0,O2205,MOURNING DOVE,1,NONE
2014,12,15,RPA,REPUBLIC AIRLINES,EMB-170,KBDL,BRADLEY INTL,CT,TAKEOFF RUN,DAY,0.0,100.0,0.0,YH004,HORNED LARK,2-10,NONE
2014,12,15,DAL,DELTA AIR LINES,B-757-200,KSFO,SAN FRANCISCO INTL ARPT,CA,APPROACH,DAY,50.0,120.0,0.0,N6016,WESTERN SANDPIPER,2-10,NONE
2014,12,15,BUS,BUSINESS,PA-28,KSFB,ORLANDO SANFORD INTL ARPT,FL,APPROACH,DAY,3.0,65.0,0.0,I1301,CATTLE EGRET,2-10,NONE
2014,12,16,AAL,AMERICAN AIRLINES,B-737-800,KLGA,LA GUARDIA ARPT,NY,APPROACH,DAY,300.0,140.0,1.0,O2111,ROCK PIGEON,2-10,NONE
2014,12,17,WJA,WESTJET,B-737-700,KFLL,FORT LAUDERDALE/HOLLYWOOD INTL,FL,CLIMB,DAY,30.0,100.0,0.0,I1301,CATTLE EGRET,1,NONE
2014,12,17,UPS,UPS AIRLINES,MD-11,KDEN,DENVER INTL AIRPORT,CO,LANDING ROLL,NIGHT,0.0,135.0,0.0,UNKBL,UNKNOWN LARGE BIRD,1,NONE
2014,12,17,UPS,UPS AIRLINES,MD-11,KSDF,LOUISVILLE INTL ARPT-STANDIFORD FIELD,KY,CLIMB,NIGHT,50.0,150.0,0.0,UNKBL,UNKNOWN LARGE BIRD,1,NONE
2014,12,17,SKW,SKYWEST AIRLINES,CRJ100/200,KONT,ONTARIO INTL ARPT,CA,CLIMB,DAY,20.0,160.0,0.0,ZX018,HOUSE FINCH,2-10,NONE
2014,12,17,KAP,CAPE AIR,C-402,KHYA,BARNSTABLE MUNI ARPT-BOARDMAN/POLANDO FLD,MA,TAKEOFF RUN,DAY,0.0,90.0,0.0,ZX3,SPARROW,2-10,NONE
2014,12,18,HAL,HAWAIIAN AIR,B-767-300,PHOG,KAHULUI ARPT,HI,TAKEOFF RUN,NIGHT,0.0,125.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2014,12,18,ASH,MESA AIRLINES,CRJ900,KSMF,SACRAMENTO INTL,CA,LANDING ROLL,DAY,0.0,100.0,0.0,YH004,HORNED LARK,1,NONE
2014,12,19,AAL,AMERICAN AIRLINES,MD-82,KDFW,DALLAS/FORT WORTH INTL ARPT,TX,CLIMB,DAY,2.0,145.0,0.0,O2205,MOURNING DOVE,1,NONE
2014,12,19,UPS,UPS AIRLINES,B-757-200,KONT,ONTARIO INTL ARPT,CA,APPROACH,DAY,10.0,125.0,0.0,ZT002,WESTERN MEADOWLARK,1,NONE
2014,12,21,SKW,SKYWEST AIRLINES,CRJ900,KSMF,SACRAMENTO INTL,CA,LANDING ROLL,DAY,0.0,100.0,0.0,ZC204,AMERICAN PIPIT,1,NONE
2014,12,21,SWA,SOUTHWEST AIRLINES,B-737-700,KSMF,SACRAMENTO INTL,CA,APPROACH,NIGHT,800.0,130.0,3.0,UNKBM,UNKNOWN MEDIUM BIRD,2-10,NONE
2014,12,21,AWE,US AIRWAYS,A-321,KSMF,SACRAMENTO INTL,CA,APPROACH,NIGHT,2200.0,210.0,10.0,J,"DUCKS, GEESE, SWANS",1,NONE
2014,12,22,BUS,BUSINESS,GULFSTREAM V,KTEB,TETERBORO AIRPORT,NJ,TAXI,NIGHT,0.0,30.0,0.0,J2137,AMERICAN BLACK DUCK,2-10,NONE
2014,12,22,DAL,DELTA AIR LINES,MD-88,KDAB,DAYTONA BEACH INTL,FL,LANDING ROLL,DAY,0.0,130.0,0.0,K2001,OSPREY,1,NONE
2014,12,22,XOJ,XOJET,CHALLENGER 300,KHPN,WESTCHESTER COUNTY ARPT,NY,APPROACH,NIGHT,600.0,120.0,2.0,UNKB,UNKNOWN BIRD,1,NONE
2014,12,23,ENY,ENVOY AIR,EMB-145,KSAF,SANTA FE MUNICIPAL,NM,TAKEOFF RUN,DAY,0.0,80.0,0.0,UNKBS,UNKNOWN SMALL BIRD,11-100,ABORTED TAKEOFF
2014,12,23,SWA,SOUTHWEST AIRLINES,B-737-500,KCRP,CORPUS CHRISTI INTL ARPT,TX,APPROACH,NIGHT,2000.0,180.0,8.0,J2210,GREATER WHITE-FRONTED GOOSE,2-10,NONE
2014,12,23,SWA,SOUTHWEST AIRLINES,B-737-300,KSMF,SACRAMENTO INTL,CA,LANDING ROLL,DAY,0.0,140.0,0.0,ZC204,AMERICAN PIPIT,1,NONE
2014,12,23,BUS,BUSINESS,C-421,KBDR,IGOR I SIKORSKY MEMORIAL,CT,LANDING ROLL,DAY,0.0,80.0,0.0,J2204,CANADA GOOSE,2-10,NONE
2014,12,23,AAL,AMERICAN AIRLINES,B-767-200,KMIA,MIAMI INTL,FL,APPROACH,DAY,1000.0,150.0,3.0,K2001,OSPREY,1,NONE
2014,12,24,AWI,AIR WISCONSIN AIRLINES,CRJ100/200,KPHL,PHILADELPHIA INTL,PA,APPROACH,DAY,50.0,140.0,0.0,NE104,RING-BILLED GULL,1,NONE
2014,12,25,DAL,DELTA AIR LINES,B-757-200,KRSW,SOUTHWEST FLORIDA INTL ARPT,FL,APPROACH,DAY,75.0,145.0,0.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2014,12,26,QXE,HORIZON AIR,DHC8 DASH 8,KSMF,SACRAMENTO INTL,CA,LANDING ROLL,DAY,0.0,120.0,0.0,ZC204,AMERICAN PIPIT,1,NONE
2014,12,26,SWA,SOUTHWEST AIRLINES,B-737-700,KTPA,TAMPA INTL,FL,APPROACH,DAY,200.0,134.0,0.5,K1002,TURKEY VULTURE,1,OTHER
2014,12,26,SWA,SOUTHWEST AIRLINES,B-737-700,KMCO,ORLANDO INTL,FL,TAKEOFF RUN,NIGHT,0.0,120.0,0.0,J2109,MALLARD,1,NONE
2014,12,26,UNK,UNKNOWN,C-550,KTRK,TRUKEE-TAHOE ARPT,CA,LANDING ROLL,DAY,0.0,80.0,0.0,O2111,ROCK PIGEON,1,NONE
2014,12,26,BUS,BUSINESS,C-550,KECP,NORTHWEST FLORIDA BEACHES INTL,FL,CLIMB,NIGHT,500.0,160.0,0.5,Z6007,AMERICAN ROBIN,2-10,NONE
2014,12,26,FDX,FEDEX EXPRESS,B-757-200,KTUS,TUCSON INTL,AZ,CLIMB,DAY,50.0,140.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2014,12,27,JIA,PSA AIRLINES,CRJ100/200,KEVV,EVANSVILLE REGIONAL,IN,APPROACH,DAY,20.0,100.0,0.0,ZT301,COMMON GRACKLE,11-100,OTHER
2014,12,27,HAL,HAWAIIAN AIR,B-717-200,PHNL,HONOLULU INTL ARPT,HI,CLIMB,DAY,50.0,160.0,0.0,ZY004,COMMON WAXBILL,1,NONE
2014,12,28,SWA,SOUTHWEST AIRLINES,B-737-700,KMCO,ORLANDO INTL,FL,APPROACH,DAY,500.0,135.0,0.5,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2014,12,28,AWE,US AIRWAYS,A-319,KCLT,CHARLOTTE/DOUGLAS INTL ARPT,NC,APPROACH,DAY,20.0,126.0,0.0,O2111,ROCK PIGEON,2-10,NONE
2014,12,28,BUS,BUSINESS,C-150,KTIX,SPACE COAST REGIONAL,FL,APPROACH,DAY,10.0,60.0,0.0,UNKBL,UNKNOWN LARGE BIRD,1,OTHER
2014,12,28,CFS,EMPIRE AIRLINES,ATR-42,PHMK,MOLOKAI ARPT,HI,LANDING ROLL,DAY,0.0,150.0,0.0,O2211,SPOTTED DOVE,1,NONE
2014,12,29,DAL,DELTA AIR LINES,B-757-200,KRSW,SOUTHWEST FLORIDA INTL ARPT,FL,TAKEOFF RUN,DAY,0.0,100.0,0.0,K2001,OSPREY,1,NONE
2014,12,29,SWA,SOUTHWEST AIRLINES,B-737-700,KOAK,METRO OAKLAND INTL,CA,APPROACH,NIGHT,200.0,135.0,0.125,NE1,GULL,1,NONE
2014,12,30,ASQ,EXPRESSJET AIRLINES,EMB-135,KGRK,KILLEEN/FT HOOD REGIONAL,TX,LANDING ROLL,DAY,0.0,121.0,0.0,O22,DOVE,11-100,OTHER
2014,12,30,DAL,DELTA AIR LINES,B-737-800,KCVG,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,KY,CLIMB,DAWN,800.0,165.0,1.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2014,12,30,SWA,SOUTHWEST AIRLINES,B-737-300,KDAY,JAMES M COX DAYTON INTL,OH,LANDING ROLL,DAY,0.0,130.0,0.0,ZX3,SPARROW,1,NONE
2014,12,31,JIA,PSA AIRLINES,CRJ100/200,KPHL,PHILADELPHIA INTL,PA,CLIMB,NIGHT,1500.0,200.0,1.0,UNKBL,UNKNOWN LARGE BIRD,1,PRECAUTIONARY LANDING
2014,12,31,FDX,FEDEX EXPRESS,MD-11,KOAK,METRO OAKLAND INTL,CA,TAKEOFF RUN,NIGHT,0.0,120.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2014,12,31,FDX,FEDEX EXPRESS,DC-10-10,KMEM,MEMPHIS INTL,TN,TAKEOFF RUN,DAY,0.0,144.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2014,12,31,SWA,SOUTHWEST AIRLINES,B-737-700,KONT,ONTARIO INTL ARPT,CA,APPROACH,DAY,500.0,140.0,3.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2015,1,1,AAL,AMERICAN AIRLINES,MD-82,KSMF,SACRAMENTO INTL,CA,APPROACH,DAY,20.0,140.0,0.0,ZC204,AMERICAN PIPIT,1,NONE
2015,1,1,SKW,SKYWEST AIRLINES,EMB-120,KSMF,SACRAMENTO INTL,CA,APPROACH,DAY,50.0,130.0,0.0,ZC204,AMERICAN PIPIT,1,NONE
2015,1,2,AAY,ALLEGIANT AIR,A-320,KSFB,ORLANDO SANFORD INTL ARPT,FL,APPROACH,NIGHT,500.0,140.0,1.0,1C2201,BRAZILIAN FREE-TAILED BAT,1,NONE
2015,1,3,AAL,AMERICAN AIRLINES,B-737-800,KDFW,DALLAS/FORT WORTH INTL ARPT,TX,TAKEOFF RUN,DAY,0.0,150.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
